uid,object_id,seen,description
ceb7830b-0d7f-4d89-81dc-4bb3f5f941a1,29,no,"It looks like a ring, and on the left and right of the ring there are square boxes looped into the ring. at the top there is a house like object, again looped into the ring "
ceb7830b-0d7f-4d89-81dc-4bb3f5f941a1,16,no,Two house like pentagonal objects connected at the center with a box. at the outer surface of each house there is a wide object that looks like climbing rocks 
ceb7830b-0d7f-4d89-81dc-4bb3f5f941a1,18,no,Two left and right buttons (rounded triangular objects) and cylinder quarters that are angled slightly so that they're facing inward 
66e169f5-9355-42c2-8978-af47a3d2f863,16,no,Its a combination of 5 other objects.Some of them look like a pentagon
ceb7830b-0d7f-4d89-81dc-4bb3f5f941a1,15,yes,"It looks like a balloon shape that i've seen before, it looks like an asterisk but without the horizontal line, and instead there is a balloon like line cutting through the center "
66e169f5-9355-42c2-8978-af47a3d2f863,2,no,"Similar to the previous question it is made of 5 other object. 2 of them look like part of a sphere, 1 is a cylinder and 2 is like bottom of a cone type object"
ceb7830b-0d7f-4d89-81dc-4bb3f5f941a1,4,no,"two cubes and a longer rectangular box sitting on top of them. The bottom two cubes are connected with a rectangular box, and the top box has a cylinder going through the center front to back  "
66e169f5-9355-42c2-8978-af47a3d2f863,23,no,its a combination of 4 other objects with one being a tringle that is empty inside and 3 other cuboid
ceb7830b-0d7f-4d89-81dc-4bb3f5f941a1,28,no,"It looks like two airpod cases, on top there is like a cylinder cut maybe a third of the way vertically, and at the bottom there is the same shape "
66e169f5-9355-42c2-8978-af47a3d2f863,13,no,it looks like a triangular prism whose top is cut off and has 4 other objects attached to it
ceb7830b-0d7f-4d89-81dc-4bb3f5f941a1,7,no,"It looks kind of humanoid. A pear but at both sides there are cylinders that look like arms, and then a cylinder at the bottom"
66e169f5-9355-42c2-8978-af47a3d2f863,12,no,seems to be made of 4 objects with a sphere at bottom and egg looking shape on top
66e169f5-9355-42c2-8978-af47a3d2f863,9,no,kind looks like a house with two objects attached to the ceiling
66e169f5-9355-42c2-8978-af47a3d2f863,27,yes,I think this object reminds of the devil in the movies as in it has two horns coming out of the head.
ceb7830b-0d7f-4d89-81dc-4bb3f5f941a1,19,yes,I've seen this shape on the little toys that they have at doctor's offices where you can move shapes on lines. 
66e169f5-9355-42c2-8978-af47a3d2f863,25,yes,looks like a hammer
66e169f5-9355-42c2-8978-af47a3d2f863,3,yes,looks like a wall cell in a lab or nuclear power plant
66e169f5-9355-42c2-8978-af47a3d2f863,28,no,two half circles with something in between them
ceb7830b-0d7f-4d89-81dc-4bb3f5f941a1,1,no,It looks like a large macaroni shape sitting on top of a rounded box with halves of cylinders on both sides of the box 
66e169f5-9355-42c2-8978-af47a3d2f863,7,yes,looks like a tree.
66e169f5-9355-42c2-8978-af47a3d2f863,6,no,looks like a 4/5 of tier which is holding something on the place
ceb7830b-0d7f-4d89-81dc-4bb3f5f941a1,20,no,It looks like the tip of a crayon (or a gnome's hat) with four objects attached to it. The objects are like those little shapes attached to massage tools that are really hard
66e169f5-9355-42c2-8978-af47a3d2f863,5,no,looks like a bunch coned like objects stacked on top of each other
66e169f5-9355-42c2-8978-af47a3d2f863,29,no,looks like a ring that some objects are attached to it
66e169f5-9355-42c2-8978-af47a3d2f863,17,no,looks like a bush or some objects that a bunch of other objects is coming out of it
ceb7830b-0d7f-4d89-81dc-4bb3f5f941a1,23,no,Rounded triangle with a hollowed center in the shape of a triangle. On each side of the rounded triangle there is an object that looks like spam (not really a box but very rounded) 
66e169f5-9355-42c2-8978-af47a3d2f863,24,yes,looks like a motorcycle wheel
66e169f5-9355-42c2-8978-af47a3d2f863,20,yes,reminds me of children's toy or punching bag for boxing
66e169f5-9355-42c2-8978-af47a3d2f863,1,no,looks like a rainbow like object on top of ground
ceb7830b-0d7f-4d89-81dc-4bb3f5f941a1,6,no,"It looks like a three dimensional donut but on the top ""corner"" there is a book like object sitting on top of the wedge, and a little house on top. "
66e169f5-9355-42c2-8978-af47a3d2f863,11,yes,a star shaped with something coming out of them
66e169f5-9355-42c2-8978-af47a3d2f863,21,no,3 part object which 2 of them look like a stick holding the other one
66e169f5-9355-42c2-8978-af47a3d2f863,4,yes,reminds me of oil pipeline
66e169f5-9355-42c2-8978-af47a3d2f863,22,yes,looks like a X chromosome  
ceb7830b-0d7f-4d89-81dc-4bb3f5f941a1,10,no,"It kind of looks like an alien head. The base is like a person's head and a little bit of their neck and shoulders. There are little buttons where the ears should be, on top of the head, and where the nose would be, as well as a button at the back of the head too"
66e169f5-9355-42c2-8978-af47a3d2f863,18,no,looks like a 4 object piece with 2 objects are locking in the other 2 objects together
66e169f5-9355-42c2-8978-af47a3d2f863,10,yes,looks like head of a mace
66e169f5-9355-42c2-8978-af47a3d2f863,30,no,a combination of 6 other objects which all attach to the same center
66e169f5-9355-42c2-8978-af47a3d2f863,15,yes,looks like snowflake with extra spikes
66e169f5-9355-42c2-8978-af47a3d2f863,26,no,a big sphere that has 3 leg like objects attached to it
66e169f5-9355-42c2-8978-af47a3d2f863,8,yes,reminds of tunnel in children movies
66e169f5-9355-42c2-8978-af47a3d2f863,14,no,seems like the blue objects are like columns for a platform
66e169f5-9355-42c2-8978-af47a3d2f863,19,no,a cylinder that 3 objects are attached to it
ceb7830b-0d7f-4d89-81dc-4bb3f5f941a1,11,no,it looks like a sparkle shape with four sides and in the valley of each point there's a little sphere but buried into the valley on the back and front of the sparkle there's a rounded square 
ceb7830b-0d7f-4d89-81dc-4bb3f5f941a1,17,no,I think I've sen this as a lego piece. maybe the crystals? I don't remember 
f816bf6e-2f0f-4884-909b-befc57b48c16,29,yes,Tetrahedron
f816bf6e-2f0f-4884-909b-befc57b48c16,4,no,A bunch of cubes
f816bf6e-2f0f-4884-909b-befc57b48c16,10,no,Circles
f816bf6e-2f0f-4884-909b-befc57b48c16,6,no,Circles
f816bf6e-2f0f-4884-909b-befc57b48c16,20,no,Pokemon
f816bf6e-2f0f-4884-909b-befc57b48c16,15,yes,A icon
f816bf6e-2f0f-4884-909b-befc57b48c16,3,no,Not sure
f816bf6e-2f0f-4884-909b-befc57b48c16,14,no,Hot dog
f816bf6e-2f0f-4884-909b-befc57b48c16,18,no,Hot dog
f816bf6e-2f0f-4884-909b-befc57b48c16,13,no,Hot dog
f816bf6e-2f0f-4884-909b-befc57b48c16,9,no,Hopt dog
f816bf6e-2f0f-4884-909b-befc57b48c16,25,yes,T
f816bf6e-2f0f-4884-909b-befc57b48c16,28,no,Circle
f816bf6e-2f0f-4884-909b-befc57b48c16,7,no,Circle
f816bf6e-2f0f-4884-909b-befc57b48c16,23,no,N oidea
f816bf6e-2f0f-4884-909b-befc57b48c16,22,no,X
f816bf6e-2f0f-4884-909b-befc57b48c16,16,no,Pentagon
f816bf6e-2f0f-4884-909b-befc57b48c16,1,no,Circle
f816bf6e-2f0f-4884-909b-befc57b48c16,27,no,Y
f816bf6e-2f0f-4884-909b-befc57b48c16,12,no,Good stuff
f816bf6e-2f0f-4884-909b-befc57b48c16,30,no,No
f816bf6e-2f0f-4884-909b-befc57b48c16,5,no,Circle
f816bf6e-2f0f-4884-909b-befc57b48c16,19,no,Cylinder
f816bf6e-2f0f-4884-909b-befc57b48c16,17,no,bulbsaur
f816bf6e-2f0f-4884-909b-befc57b48c16,24,no,no idea
f816bf6e-2f0f-4884-909b-befc57b48c16,26,no,massager
f816bf6e-2f0f-4884-909b-befc57b48c16,8,no,a hole
f816bf6e-2f0f-4884-909b-befc57b48c16,2,no,no idea
f816bf6e-2f0f-4884-909b-befc57b48c16,21,no,blue
f816bf6e-2f0f-4884-909b-befc57b48c16,11,no,no idea
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,22,yes,This object resembles a stich (such as on a piece of clothing).
b3dc0fab-8e66-4200-b47a-0f844ee05edb,22,no,It is an X shape with round shapes on each of the 4 ends of the X.
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,12,no,There is an oval object sitting on top of a spherical object. The center of the oval object has two rods projecting from its sides and into the center of the spherical object below it.  The rod resembles a trapezoidal shape. 
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,6,no,"There is a wheel shaped object that is incomplete in one corner, causing the hole of the wheel to be complete while the outer diameter of the wheel is incomplete. In the missing portion of the sphere, there is a rectangular prism that with two rounded edges. On top of the rectangular prism is a smaller triangular prism. "
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,5,no,circular tree-like object
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,9,yes,This is a house with two windows on the sides of its roof.
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,29,no,"Circular, cube, ring"
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,2,no,circular pole
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,24,no,bungee with ring
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,26,no,looks like atom with three attachments
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,24,no,"There is a wheel with a ""v"" shaped rod occupying the hole in the wheel. "
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,8,no,pentagon in circle on a pole
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,10,yes,fire hydrant 
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,3,no,looks like a doorstopper
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,27,no,Looks like a plant stand
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,16,yes,A dumbbell 
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,7,no,looks like a tree
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,4,no,looks like a staircase
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,6,no,circle with a piece cut off
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,15,yes,looks like a flower
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,13,no,looks like a triangle with two circles on top
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,1,no,looks like a rainbow in the garden
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,10,no,looks like a cynlider with dots around it
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,28,no,looks like a ring with two cubes inside
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,16,no,"There are two pentagonal prisms with a short squared shaped rod separating them. On the outer portion of the rectangle prisms, where the rod is projected to protrude out, there is a squished cylindrical shaped object."
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,19,no,looks like circles in a pole
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,30,yes,looks like clovers
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,22,yes,looks like an X
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,29,yes,a ring (accessory) 
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,20,no,looks like a triangle with attachment
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,23,no,looks like triangle with attachments
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,17,yes,looks like a stegosaurus' back 
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,12,no,looks like an egg on top of a ball
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,7,no,A short cylinder has a potato shaped object sitting on top of it. Through the center of the potato-shaped objected is a thick and long cylindrical object. 
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,9,yes,looks like a house with solar pannels
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,11,yes,looks like stars
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,25,yes,looks like a hammer
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,21,yes,looks like a stand up mirror
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,18,no,looks like a bench
9b9047f5-9c36-4d1c-a29e-dde06b1c5235,14,no,looks like a bridge
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,23,no,There is a triangular prism with smooth edges and a triangle shaped hole missing. The hole leaves behind a thick boarder of the triangular prism. There are three thick rectangular prisms with their corners cut at an angle sitting on each external side of the triangular prism.
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,25,yes,a sign 
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,26,no,A sphere with three thick pancake shaped objects lined up on the sphere. Each pancake shaped object has a cheese wheel shaped object sitting on top of it.
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,19,yes,a spool of thread that is placed through a rod 
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,15,no,"Four long, balloon shaped objects that are joined at their centers. "
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,21,yes,napkins in a napkin holder
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,1,yes,mall kiosk booth 
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,27,yes,A stand with two levers
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,8,yes,a fan/hairdryer 
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,14,yes,a building where cars can drive through (ex. toll booth) 
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,28,no,A wheel that is cut in the middle. There are two smooth rectangular prisms side by side that sit between the cut wheel.
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,11,no,"There is a four-point star with a rectangular prism that runs through it. On each side of the star, is a hemisphere."
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,30,no,"Two four-leaf clover shaped objects meet in the center, alongside two spheres."
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,18,yes,burger 
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,13,no,A trapezoidal prism with two hemispheres on the shortest side. One small triangular prism is on each of the two other sides of the trapezoid. 
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,3,yes,A large hexagonal prism sitting on top of a smaller hexagonal prism. 
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,5,yes,cork stopper
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,4,no,Two cubes separated by a rod. A rectangular prism sits on top of both cubes. There is a long cylinder that go through the center of the rectangular prism horizontally.
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,2,no,"Two thin cylinders are connected by a rod. Where the rod would protrude out of the cylinders, sits a sphere on each side. "
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,17,yes,A tortoise shell shaped rock with three vases sitting on it. 
c845e120-ff2e-4eb8-95e2-b02fa9a0f2c5,20,yes,the top of a mushroom 
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,11,no,"It is diamond shaped, with spherical embellishments. It is mostly flat but has 6 bumps/shapes sticking out of the main shape."
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,9,yes,This looks like a house or store front.
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,15,yes,This is a 'jack' piece from the board game 'jacks.'
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,16,yes,This is the shape of an accordion. 
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,28,no,"This is a cylinder, cut in half horizontally. With spherical cubes inside. "
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,7,yes,This looks like a mannequin. 
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,18,no,This is a triangular/round shape. 
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,8,yes,This is similar to a Dyson hair dryer. 
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,3,yes,This is a stamp. 
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,13,no,"This two has round/sphere tops. It is a triangular cylinder, with two more smaller triangular cylinders attached."
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,23,no,This is a large triangle with a hole in the middle. On each side of the triangle is an octagon shaped figure.
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,5,yes,Safety cone.
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,25,yes,Hammer.
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,29,no,This is a ring with cubes inside . 
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,19,yes,A Chinese yoyo
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,10,yes,An old scuba diving helmut 
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,30,yes,A bench
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,22,no,"It has 4 round/oval ends, with cylinders that connect them. "
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,27,no,It looks like a cube base with two sword like shapes sticking out
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,6,no,This is a cylinder that's hollow with a pointed cube shape and triangular shape on the cut out.
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,21,yes,Bookend 
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,1,no,It looks like a rainbow over a pot or desk
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,2,no,"This is a combination of pointed cylinders/cones, spheres and a normal cylinder"
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,12,yes,This reminds me of a nerf football
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,17,no,This has three rounded diamond shapes attached to one big one
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,4,yes,POodium
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,14,yes,Dollhouse 
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,26,yes,Character from 'Wreck it Ralph' movie
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,20,yes,Mushroom top
90c72910-8c1d-4664-a0cb-cefdfbbbb61b,24,no,This is a slice of a cylinder that's rounded. It has two stick pieces hanging out
08d92e08-2e2d-4560-84bf-0b2c352fce93,15,no,"The object seems to be composed of almost cylindrical shapes with rounded tips, and there seems to be four of them fused together into a single shape."
08d92e08-2e2d-4560-84bf-0b2c352fce93,2,yes,"While it is not exactly similar to the last detail, this object could be a barbell with weights attached to both sides. "
08d92e08-2e2d-4560-84bf-0b2c352fce93,26,no,"This object is a sphere with six additional shapes attached to it, specifically two categories with three of each. These attached shapes seem to be really compressed down spheres as well. "
08d92e08-2e2d-4560-84bf-0b2c352fce93,6,no,"The object has three components. A 3D triangle, almost like a piece of pie, a rectangular box with one of its edges rounded, and a round donut-like shape with a hole in the middle."
08d92e08-2e2d-4560-84bf-0b2c352fce93,21,no,"This object is comprised of two shapes, the larger of which is sandwiched between two duplicates of the smaller one. The bigger object is almost shaped like an X except that the top and bottom have no edges, and the other component is a very thin and rounded rectangular shape. "
08d92e08-2e2d-4560-84bf-0b2c352fce93,28,yes,"This reminds me of a single piece of a bracelet, in the sense that the circular shape is a charm or a piece of jewel, and the two square-like shapes are the links of the bracelet. "
08d92e08-2e2d-4560-84bf-0b2c352fce93,25,yes,In a way this is shaped like a hammer except it is missing the sharpness of the actual tool. 
08d92e08-2e2d-4560-84bf-0b2c352fce93,10,yes,"While it is not particularly accurate, this object could embody the rough shape of a space rocket. "
08d92e08-2e2d-4560-84bf-0b2c352fce93,16,yes,"This is a dumbbell, although its edges could be rounder for more accuracy. "
08d92e08-2e2d-4560-84bf-0b2c352fce93,7,no,"This object has three pieces, which consist of a cylinder that goes horizontally through the main almost nesting-doll like figure, and these two pieces are balance on another much smaller and shorter cylinder."
08d92e08-2e2d-4560-84bf-0b2c352fce93,12,no,"Within this object, there are three components, one of which has two replicates on each side. There is an oval shape on top, a sphere attached to it on the bottom, and two shapes on each side that are almost like handles to the main piece. "
08d92e08-2e2d-4560-84bf-0b2c352fce93,20,no,"There is a large shape in the middle, which has a spherical bottom and an almost pyramidal top, with four identical pieces attached to it on all sides. "
c0be6e2b-9597-4ef9-a148-a5ed5a7da290,30,no,"Looks like two ""bones shaped"" object put together."
